,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
2379,JAMMU & KASHMIR,DODA,2004,4,20,0,13,3,1,0
2380,JAMMU & KASHMIR,GANDERBAL,2004,12,29,0,80,7,0,0
2381,JAMMU & KASHMIR,HANDWARA,2004,7,30,0,43,4,0,0
2382,JAMMU & KASHMIR,JAMMU,2004,19,54,5,24,65,38,0
2383,JAMMU & KASHMIR,KARGIL,2004,1,1,0,1,0,0,0
2384,JAMMU & KASHMIR,KATHUA,2004,10,15,0,11,7,6,0
2385,JAMMU & KASHMIR,KULGAM,2004,11,37,0,23,3,0,0
2386,JAMMU & KASHMIR,KUPWARA,2004,20,40,0,61,7,0,0
2387,JAMMU & KASHMIR,LEH,2004,3,4,0,3,0,1,0
2388,JAMMU & KASHMIR,POONCH,2004,11,18,0,7,3,2,0
2389,JAMMU & KASHMIR,PULWAMA,2004,0,39,1,35,4,1,0
2390,JAMMU & KASHMIR,RAILWAYS,2004,1,0,0,0,0,0,0
2391,JAMMU & KASHMIR,RAJOURI,2004,22,27,2,23,2,7,0
2392,JAMMU & KASHMIR,RAMBAN,2004,7,12,0,8,1,0,0
2393,JAMMU & KASHMIR,REASI,2004,5,9,0,5,7,4,0
2394,JAMMU & KASHMIR,SRINAGAR,2004,24,92,0,261,55,16,0
2395,JAMMU & KASHMIR,UDHAMPUR,2004,11,8,0,17,13,4,0
2396,JAMMU & KASHMIR,TOTAL,2004,218,632,9,990,264,82,0
3106,JAMMU & KASHMIR,ANANTNAG,2005,9,78,0,63,35,1,0
3107,JAMMU & KASHMIR,AWANTIPORA,2005,7,9,0,25,3,0,0
3108,JAMMU & KASHMIR,BARAMULLA,2005,16,97,0,166,36,0,0
3109,JAMMU & KASHMIR,BORDER,2005,5,8,0,7,5,0,0
3110,JAMMU & KASHMIR,BUDGAM,2005,6,55,0,75,17,0,0
3111,JAMMU & KASHMIR,CRIME JAMMU,2005,0,0,0,0,0,0,0
3112,JAMMU & KASHMIR,CRIME SRINAGAR,2005,0,0,0,0,0,0,0
3113,JAMMU & KASHMIR,DODA,2005,7,14,0,6,2,1,0
3114,JAMMU & KASHMIR,GANDERBAL,2005,5,38,0,42,4,0,0
3115,JAMMU & KASHMIR,HANDWARA,2005,10,27,0,44,3,1,0
3116,JAMMU & KASHMIR,JAMMU,2005,20,40,4,22,36,28,0
3117,JAMMU & KASHMIR,KARGIL,2005,1,2,0,3,0,0,0
3118,JAMMU & KASHMIR,KATHUA,2005,12,12,0,7,8,4,0
3119,JAMMU & KASHMIR,KULGAM,2005,12,35,0,22,3,1,0
3120,JAMMU & KASHMIR,KUPWARA,2005,11,33,0,40,5,0,0
3121,JAMMU & KASHMIR,LEH,2005,5,3,0,4,0,0,0
3122,JAMMU & KASHMIR,POONCH,2005,7,14,0,11,1,7,0
3123,JAMMU & KASHMIR,PULWAMA,2005,7,36,0,40,4,0,0
3124,JAMMU & KASHMIR,RAILWAYS,2005,0,1,0,0,0,0,0
3125,JAMMU & KASHMIR,RAJOURI,2005,21,23,0,15,7,14,0
3126,JAMMU & KASHMIR,RAMBAN,2005,6,10,0,4,1,4,0
3127,JAMMU & KASHMIR,REASI,2005,1,11,0,2,3,1,0
3128,JAMMU & KASHMIR,SRINAGAR,2005,18,103,0,219,181,11,0
3129,JAMMU & KASHMIR,UDHAMPUR,2005,15,9,1,13,17,3,0
3130,JAMMU & KASHMIR,TOTAL,2005,201,658,5,830,371,76,0
3840,JAMMU & KASHMIR,ANANTNAG,2006,22,81,0,34,60,0,0
3841,JAMMU & KASHMIR,AWANTIPORA,2006,9,12,0,25,3,0,0
3842,JAMMU & KASHMIR,BARAMULLA,2006,15,101,0,153,21,1,0
3843,JAMMU & KASHMIR,BORDER DISTRICT,2006,6,8,1,3,7,4,0
3844,JAMMU & KASHMIR,BUDGAM,2006,5,53,0,121,14,1,0
3845,JAMMU & KASHMIR,CRIME JAMMU,2006,0,0,0,0,0,0,0
3846,JAMMU & KASHMIR,CRIME SRINAGAR,2006,0,0,0,0,0,0,0
3847,JAMMU & KASHMIR,DODA,2006,10,31,0,16,7,8,0
3848,JAMMU & KASHMIR,GANDERBAL,2006,4,34,0,36,5,0,0
3849,JAMMU & KASHMIR,HANDWARA,2006,8,23,0,73,6,2,0
3850,JAMMU & KASHMIR,JAMMU,2006,21,52,3,28,59,41,0
3851,JAMMU & KASHMIR,KARGIL,2006,0,4,0,2,0,1,0
3852,JAMMU & KASHMIR,KATHUA,2006,12,26,3,17,7,12,0
3853,JAMMU & KASHMIR,KULGAM,2006,14,46,0,44,11,1,0
3854,JAMMU & KASHMIR,KUPWARA,2006,11,27,0,77,11,2,0
3855,JAMMU & KASHMIR,LEH,2006,3,5,0,5,0,0,0
3856,JAMMU & KASHMIR,POONCH,2006,21,20,0,13,3,12,0
3857,JAMMU & KASHMIR,PULWAMA,2006,9,50,0,37,7,1,0
3858,JAMMU & KASHMIR,RAILWAYS,2006,0,0,0,0,0,0,0
3859,JAMMU & KASHMIR,RAJOURI,2006,26,33,3,34,13,33,0
3860,JAMMU & KASHMIR,RAMBAN,2006,14,4,0,6,4,0,0
3861,JAMMU & KASHMIR,REASI,2006,7,10,0,9,3,3,0
3862,JAMMU & KASHMIR,SRINAGAR,2006,22,93,0,208,95,10,0
3863,JAMMU & KASHMIR,UDHAMPUR,2006,11,10,0,19,11,3,0
3864,JAMMU & KASHMIR,TOTAL,2006,250,723,10,960,347,135,0
4580,JAMMU & KASHMIR,ANANTNAG,2007,16,65,0,57,29,0,0
4581,JAMMU & KASHMIR,AWANTIPORA,2007,5,11,0,29,7,0,0
4582,JAMMU & KASHMIR,BARAMULLA,2007,31,90,0,93,28,2,0
4583,JAMMU & KASHMIR,BORDER DISTRICT,2007,6,7,2,11,3,3,0
4584,JAMMU & KASHMIR,BUDGAM,2007,17,72,0,118,31,0,0
4585,JAMMU & KASHMIR,CRIME JAMMU,2007,0,0,0,0,0,0,0
4586,JAMMU & KASHMIR,CRIME SRINAGAR,2007,0,0,0,0,0,0,0
4587,JAMMU & KASHMIR,DODA,2007,28,28,0,26,5,13,0
4588,JAMMU & KASHMIR,GANDERBAL,2007,5,45,0,73,3,5,0
4589,JAMMU & KASHMIR,HANDWARA,2007,15,22,0,62,9,2,0
4590,JAMMU & KASHMIR,JAMMU,2007,25,52,3,23,41,45,0
4591,JAMMU & KASHMIR,KARGIL,2007,0,1,0,2,0,0,0
4592,JAMMU & KASHMIR,KATHUA,2007,15,17,1,15,21,7,0
4593,JAMMU & KASHMIR,KULGAM,2007,9,43,0,53,13,0,0
4594,JAMMU & KASHMIR,KUPWARA,2007,4,35,0,77,4,5,0
4595,JAMMU & KASHMIR,LEH,2007,2,3,0,4,0,0,0
4596,JAMMU & KASHMIR,POONCH,2007,13,17,0,28,3,15,0
4597,JAMMU & KASHMIR,PULWAMA,2007,11,45,0,36,8,2,0
4598,JAMMU & KASHMIR,RAILWAYS,2007,0,0,0,0,1,0,0
4599,JAMMU & KASHMIR,RAJOURI,2007,25,47,3,30,6,45,0
4600,JAMMU & KASHMIR,RAMBAN,2007,15,7,0,6,5,0,0
4601,JAMMU & KASHMIR,REASI,2007,7,10,0,10,3,1,0
4602,JAMMU & KASHMIR,SRINAGAR,2007,27,81,0,219,121,31,0
4603,JAMMU & KASHMIR,UDHAMPUR,2007,12,9,0,14,12,0,0
4604,JAMMU & KASHMIR,TOTAL,2007,288,707,9,986,353,176,0
5324,JAMMU & KASHMIR,ANANTNAG,2008,13,74,0,63,17,0,0
5325,JAMMU & KASHMIR,AWANTIPORA,2008,4,13,0,40,1,1,0
5326,JAMMU & KASHMIR,BANDIPORA,2008,1,44,0,74,7,0,0
5327,JAMMU & KASHMIR,BARAMULLA,2008,13,60,0,80,12,1,0
5328,JAMMU & KASHMIR,BUDGAM,2008,8,60,0,88,29,0,0
5329,JAMMU & KASHMIR,CRIME JAMMU,2008,0,0,0,0,0,0,0
5330,JAMMU & KASHMIR,CRIME SRINAGAR,2008,0,0,0,0,0,0,0
5331,JAMMU & KASHMIR,DODA,2008,20,21,0,14,4,8,0
5332,JAMMU & KASHMIR,GANDERBAL,2008,2,21,0,36,1,2,0
5333,JAMMU & KASHMIR,HANDWARA,2008,6,16,0,51,6,1,0
5334,JAMMU & KASHMIR,JAMMU,2008,26,49,7,31,58,54,0
5335,JAMMU & KASHMIR,KARGIL,2008,1,1,0,5,0,0,0
5336,JAMMU & KASHMIR,KATHUA,2008,15,13,7,17,4,7,0
5337,JAMMU & KASHMIR,KISHTWAR,2008,4,12,0,10,1,5,0
5338,JAMMU & KASHMIR,KULGAM,2008,5,43,0,63,4,1,0
5339,JAMMU & KASHMIR,KUPWARA,2008,5,19,0,31,2,2,0
5340,JAMMU & KASHMIR,LEH,2008,6,3,0,7,0,0,0
5341,JAMMU & KASHMIR,POONCH,2008,16,21,0,35,6,13,0
5342,JAMMU & KASHMIR,PULWAMA,2008,2,29,0,13,8,0,0
5343,JAMMU & KASHMIR,RAILWAYS,2008,0,1,0,0,0,0,0
5344,JAMMU & KASHMIR,RAJOURI,2008,21,27,6,34,7,39,0
5345,JAMMU & KASHMIR,RAMBAN,2008,9,14,0,4,4,0,0
5346,JAMMU & KASHMIR,REASI,2008,5,9,0,11,4,2,0
5347,JAMMU & KASHMIR,SAMBA,2008,2,9,1,7,1,3,0
5348,JAMMU & KASHMIR,SHOPIAN,2008,6,14,0,49,5,1,0
5349,JAMMU & KASHMIR,SRINAGAR,2008,16,69,0,162,104,18,0
5350,JAMMU & KASHMIR,UDHAMPUR,2008,13,14,0,10,11,4,0
5351,JAMMU & KASHMIR,TOTAL,2008,219,656,21,935,296,162,0
6088,JAMMU & KASHMIR,ANANTNAG,2009,8,81,0,84,38,4,0
6089,JAMMU & KASHMIR,AWANTIPORA,2009,5,11,0,17,0,0,0
6090,JAMMU & KASHMIR,BANDIPORA,2009,4,49,0,66,11,0,0
6091,JAMMU & KASHMIR,BARAMULLA,2009,14,80,0,127,25,0,0
6092,JAMMU & KASHMIR,BUDGAM,2009,10,71,0,105,34,1,0
6093,JAMMU & KASHMIR,CRIME JAMMU,2009,0,0,0,0,0,0,0
6094,JAMMU & KASHMIR,CRIME SRINAGAR,2009,0,0,0,0,0,0,0
6095,JAMMU & KASHMIR,DODA,2009,18,38,0,21,10,19,0
6096,JAMMU & KASHMIR,GANDERBAL,2009,7,25,0,45,2,3,0
6097,JAMMU & KASHMIR,HANDWARA,2009,5,16,0,46,5,0,0
6098,JAMMU & KASHMIR,JAMMU,2009,29,66,10,29,59,62,0
6099,JAMMU & KASHMIR,KARGIL,2009,1,1,0,1,0,0,0
6100,JAMMU & KASHMIR,KATHUA,2009,9,23,1,16,8,4,0
6101,JAMMU & KASHMIR,KISHTWAR,2009,3,23,0,3,5,5,0
6102,JAMMU & KASHMIR,KULGAM,2009,9,50,0,73,9,0,0
6103,JAMMU & KASHMIR,KUPWARA,2009,6,22,0,20,7,3,0
6104,JAMMU & KASHMIR,LEH,2009,2,1,0,3,0,0,0
6105,JAMMU & KASHMIR,POONCH,2009,12,19,0,29,1,17,0
6106,JAMMU & KASHMIR,PULWAMA,2009,5,25,0,18,7,0,0
6107,JAMMU & KASHMIR,RAILWAYS,2009,0,0,0,0,2,0,0
6108,JAMMU & KASHMIR,RAILWAYS KMR,2009,0,0,0,2,0,0,0
6109,JAMMU & KASHMIR,RAJOURI,2009,22,33,1,25,3,44,0
6110,JAMMU & KASHMIR,RAMBAN,2009,12,15,0,8,6,0,0
6111,JAMMU & KASHMIR,REASI,2009,9,13,0,10,7,0,0
6112,JAMMU & KASHMIR,SAMBA,2009,6,7,0,4,4,5,0
6113,JAMMU & KASHMIR,SHOPIAN,2009,5,41,0,48,5,0,0
6114,JAMMU & KASHMIR,SRINAGAR,2009,21,106,0,165,118,27,0
6115,JAMMU & KASHMIR,UDHAMPUR,2009,15,9,0,7,5,2,0
6116,JAMMU & KASHMIR,TOTAL,2009,237,825,12,972,371,196,0
6861,JAMMU & KASHMIR,ANANTNAG,2010,7,71,0,112,24,3,0
6862,JAMMU & KASHMIR,AWANTIPORA,2010,2,17,0,19,3,0,0
6863,JAMMU & KASHMIR,BANDIPORA,2010,4,42,0,66,9,0,0
6864,JAMMU & KASHMIR,BARAMULLA,2010,7,55,0,68,12,1,0
6865,JAMMU & KASHMIR,BUDGAM,2010,7,67,0,93,34,0,0
6866,JAMMU & KASHMIR,CRIME JAMMU,2010,0,0,0,0,0,0,0
6867,JAMMU & KASHMIR,CRIME KASHMIR,2010,0,0,0,0,0,0,0
6868,JAMMU & KASHMIR,DODA,2010,21,57,0,27,6,21,0
6869,JAMMU & KASHMIR,GANDERBAL,2010,1,15,0,44,0,1,0
6870,JAMMU & KASHMIR,HANDWARA,2010,1,35,0,47,7,1,0
6871,JAMMU & KASHMIR,JAMMU,2010,36,78,6,36,42,70,0
6872,JAMMU & KASHMIR,KARGIL,2010,0,1,0,0,0,0,0
6873,JAMMU & KASHMIR,KATHUA,2010,17,17,2,26,4,5,0
6874,JAMMU & KASHMIR,KISHTWAR,2010,3,23,0,5,0,5,0
6875,JAMMU & KASHMIR,KULGAM,2010,4,40,0,60,5,1,0
6876,JAMMU & KASHMIR,KUPWARA,2010,3,30,0,21,4,1,0
6877,JAMMU & KASHMIR,LEH,2010,2,3,0,3,0,0,0
6878,JAMMU & KASHMIR,POONCH,2010,20,34,0,30,10,16,0
6879,JAMMU & KASHMIR,PULWAMA,2010,8,31,0,11,13,0,0
6880,JAMMU & KASHMIR,RAILWAYS,2010,0,0,0,0,0,0,0
6881,JAMMU & KASHMIR,RAILWAYS,2010,1,0,0,0,0,0,0
6882,JAMMU & KASHMIR,RAJOURI,2010,36,42,0,26,4,44,0
6883,JAMMU & KASHMIR,RAMBAN,2010,6,17,0,11,2,0,0
6884,JAMMU & KASHMIR,REASI,2010,8,12,0,13,1,0,0
6885,JAMMU & KASHMIR,SAMBA,2010,5,4,1,7,1,6,0
6886,JAMMU & KASHMIR,SHOPIAN,2010,9,45,0,96,5,1,0
6887,JAMMU & KASHMIR,SOPORE,2010,9,34,0,59,13,3,0
6888,JAMMU & KASHMIR,SRINAGAR,2010,13,60,0,130,58,17,0
6889,JAMMU & KASHMIR,UDHAMPUR,2010,15,10,0,28,5,15,0
6890,JAMMU & KASHMIR,TOTAL,2010,245,840,9,1038,262,211,0
7643,JAMMU & KASHMIR,ANANTNAG,2011,18,108,0,134,46,6,0
7644,JAMMU & KASHMIR,AWANTIPORA,2011,4,26,0,13,5,3,0
7645,JAMMU & KASHMIR,BANDIPORA,2011,1,57,0,61,5,3,0
7646,JAMMU & KASHMIR,BARAMULLA,2011,12,73,0,94,23,1,0
7647,JAMMU & KASHMIR,BUDGAM,2011,8,100,0,94,27,2,0
7648,JAMMU & KASHMIR,CRIME JAMMU,2011,0,0,0,0,0,0,0
7649,JAMMU & KASHMIR,CRIME SRINAGAR,2011,0,0,0,0,0,0,0
7650,JAMMU & KASHMIR,DODA,2011,16,43,0,25,7,20,0
7651,JAMMU & KASHMIR,GANDERBAL,2011,9,30,0,57,1,1,0
7652,JAMMU & KASHMIR,HANDWARA,2011,6,33,0,76,14,1,0
7653,JAMMU & KASHMIR,JAMMU,2011,35,61,3,38,45,51,0
7654,JAMMU & KASHMIR,KARGIL,2011,1,1,0,2,0,2,0
7655,JAMMU & KASHMIR,KATHUA,2011,17,32,5,32,8,19,0
7656,JAMMU & KASHMIR,KISHTWAR,2011,4,25,0,12,1,16,0
7657,JAMMU & KASHMIR,KULGAM,2011,10,44,0,68,12,1,0
7658,JAMMU & KASHMIR,KUPWARA,2011,11,45,0,45,11,4,0
7659,JAMMU & KASHMIR,LEH,2011,3,0,0,7,1,0,0
7660,JAMMU & KASHMIR,POONCH,2011,18,32,0,31,7,29,0
7661,JAMMU & KASHMIR,PULWAMA,2011,5,34,0,11,7,0,0
7662,JAMMU & KASHMIR,RAILWAYS JAMMU,2011,0,0,0,0,0,0,0
7663,JAMMU & KASHMIR,RAILWAYS KASHMIR,2011,0,0,0,0,1,0,0
7664,JAMMU & KASHMIR,RAJOURI,2011,32,43,1,30,4,49,0
7665,JAMMU & KASHMIR,RAMBAN,2011,13,15,0,12,4,0,0
7666,JAMMU & KASHMIR,REASI,2011,11,15,0,11,5,1,0
7667,JAMMU & KASHMIR,SAMBA,2011,3,11,2,6,17,5,0
7668,JAMMU & KASHMIR,SHOPIAN,2011,8,29,0,77,8,0,0
7669,JAMMU & KASHMIR,SOPORE,2011,4,38,0,58,9,5,0
7670,JAMMU & KASHMIR,SRINAGAR,2011,14,110,0,171,70,54,0
7671,JAMMU & KASHMIR,UDHAMPUR,2011,14,18,0,29,12,13,0
7672,JAMMU & KASHMIR,TOTAL,2011,277,1023,11,1194,350,286,0
8443,JAMMU & KASHMIR,ANANTNAG,2012,14,92,0,130,33,4,0
8444,JAMMU & KASHMIR,AWANTIPORA,2012,4,29,0,11,7,1,0
8445,JAMMU & KASHMIR,BANDIPORA,2012,6,45,0,81,5,0,0
8446,JAMMU & KASHMIR,BARAMULLA,2012,12,79,0,109,23,13,0
8447,JAMMU & KASHMIR,BUDGAM,2012,7,73,0,114,15,5,0
8448,JAMMU & KASHMIR,CRIME JAMMU,2012,0,0,0,0,0,0,0
8449,JAMMU & KASHMIR,CRIME SRINAGAR,2012,0,0,0,0,0,0,0
8450,JAMMU & KASHMIR,DODA,2012,16,31,0,23,5,26,0
8451,JAMMU & KASHMIR,GANDERBAL,2012,9,32,0,97,3,2,0
8452,JAMMU & KASHMIR,HANDWARA,2012,6,35,0,88,3,2,0
8453,JAMMU & KASHMIR,JAMMU,2012,39,92,5,44,33,67,0
8454,JAMMU & KASHMIR,KARGIL,2012,1,0,0,1,0,0,0
8455,JAMMU & KASHMIR,KATHUA,2012,20,34,1,30,12,14,0
8456,JAMMU & KASHMIR,KISHTWAR,2012,6,23,0,12,1,11,0
8457,JAMMU & KASHMIR,KULGAM,2012,15,68,0,96,19,2,0
8458,JAMMU & KASHMIR,KUPWARA,2012,15,49,0,53,16,9,0
8459,JAMMU & KASHMIR,LEH,2012,3,1,0,5,0,0,0
8460,JAMMU & KASHMIR,POONCH,2012,9,41,0,31,6,14,0
8461,JAMMU & KASHMIR,PULWAMA,2012,3,21,0,8,19,0,0
8462,JAMMU & KASHMIR,RAILWAYS JAMMU,2012,0,0,0,0,1,0,0
8463,JAMMU & KASHMIR,RAILWAYS KASHMIR,2012,0,1,0,0,0,0,0
8464,JAMMU & KASHMIR,RAILWAYS KATRA,2012,0,0,0,0,0,0,0
8465,JAMMU & KASHMIR,RAJOURI,2012,32,54,1,51,11,44,0
8466,JAMMU & KASHMIR,RAMBAN,2012,7,22,0,9,6,0,0
8467,JAMMU & KASHMIR,REASI,2012,12,18,0,14,6,2,0
8468,JAMMU & KASHMIR,SAMBA,2012,8,9,1,10,11,4,0
8469,JAMMU & KASHMIR,SHOPIAN,2012,3,47,0,29,9,0,0
8470,JAMMU & KASHMIR,SOPORE,2012,7,34,0,55,9,6,0
8471,JAMMU & KASHMIR,SRINAGAR,2012,19,89,0,201,82,63,0
8472,JAMMU & KASHMIR,UDHAMPUR,2012,30,22,0,20,12,12,0
8473,JAMMU & KASHMIR,TOTAL,2012,303,1041,8,1322,347,301,0
240,JAMMU & KASHMIR,ANANTNAG,2013,19,88,0,129,26,4,0
241,JAMMU & KASHMIR,AWANTIPORA,2013,5,14,0,18,4,1,0
242,JAMMU & KASHMIR,BANDIPORA,2013,8,50,0,47,9,5,0
243,JAMMU & KASHMIR,BARAMULLA,2013,19,92,0,135,18,13,0
244,JAMMU & KASHMIR,BUDGAM,2013,11,61,0,26,13,2,0
245,JAMMU & KASHMIR,CRIME JAMMU,2013,0,0,0,0,0,0,0
246,JAMMU & KASHMIR,CRIME SRINAGAR,2013,0,0,0,0,0,0,0
247,JAMMU & KASHMIR,DODA,2013,29,36,0,41,9,41,0
248,JAMMU & KASHMIR,GANDERBAL,2013,5,28,0,64,4,5,0
249,JAMMU & KASHMIR,HANDWARA,2013,10,28,0,77,5,5,0
250,JAMMU & KASHMIR,JAMMU,2013,50,96,5,72,53,92,0
251,JAMMU & KASHMIR,KARGIL,2013,0,1,0,1,0,0,0
252,JAMMU & KASHMIR,KATHUA,2013,20,24,0,37,15,21,0
253,JAMMU & KASHMIR,KISHTWAR,2013,12,14,0,14,5,19,0
254,JAMMU & KASHMIR,KULGAM,2013,13,60,0,136,18,0,0
255,JAMMU & KASHMIR,KUPWARA,2013,19,51,0,47,14,10,0
256,JAMMU & KASHMIR,LEH,2013,2,0,0,2,1,0,0
257,JAMMU & KASHMIR,POONCH,2013,20,24,0,45,4,14,0
258,JAMMU & KASHMIR,PULWAMA,2013,10,28,0,19,9,3,0
259,JAMMU & KASHMIR,RAILWAYS JAMMU,2013,0,0,0,1,0,0,0
260,JAMMU & KASHMIR,RAILWAYS KASHMIR,2013,0,0,0,0,2,0,0
261,JAMMU & KASHMIR,RAILWAYS KATRA,2013,0,0,0,0,0,0,0
262,JAMMU & KASHMIR,RAJOURI,2013,30,58,1,46,16,57,0
