,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
4813,NAGALAND,MOKOKCHUNG,2007,1,0,0,0,0,0,0
4814,NAGALAND,MON,2007,0,0,0,1,0,0,0
4815,NAGALAND,PEREN,2007,0,0,0,0,0,0,0
4816,NAGALAND,PHEK,2007,0,0,0,1,0,0,0
4817,NAGALAND,TUENSANG,2007,0,0,0,0,0,0,0
4818,NAGALAND,WOKHA,2007,3,0,0,0,0,0,0
4819,NAGALAND,ZUNHEBOTO,2007,0,0,0,0,0,0,0
4820,NAGALAND,TOTAL,2007,13,6,0,8,1,0,0
5560,NAGALAND,DIMAPUR,2008,6,5,0,11,0,2,0
5561,NAGALAND,KIPHIRE,2008,0,0,0,0,0,0,0
5562,NAGALAND,KOHIMA,2008,6,0,0,1,0,2,0
5563,NAGALAND,LONGLENG,2008,0,0,0,0,0,0,0
5564,NAGALAND,MOKOKCHUNG,2008,1,0,0,0,0,0,0
5565,NAGALAND,MON,2008,1,0,0,1,0,0,0
5566,NAGALAND,PEREN,2008,1,0,0,0,0,0,0
5567,NAGALAND,PHEK,2008,2,0,0,1,0,0,0
5568,NAGALAND,TUENSANG,2008,1,0,0,0,0,0,0
5569,NAGALAND,WOKHA,2008,0,2,0,1,1,0,0
5570,NAGALAND,ZUNHEBOTO,2008,1,0,0,0,0,0,0
5571,NAGALAND,TOTAL,2008,19,7,0,15,1,4,0
6325,NAGALAND,DIMAPUR,2009,7,4,0,7,0,0,0
6326,NAGALAND,KIPHIRE,2009,0,0,0,0,0,0,0
6327,NAGALAND,KOHIMA,2009,6,4,0,0,0,0,0
6328,NAGALAND,LONGLENG,2009,0,0,0,0,0,0,0
6329,NAGALAND,MOKOKCHUNG,2009,0,0,0,0,0,0,0
6330,NAGALAND,MON,2009,0,0,0,0,0,0,0
6331,NAGALAND,PEREN,2009,2,0,0,1,0,0,0
6332,NAGALAND,PHEK,2009,0,0,0,1,0,0,0
6333,NAGALAND,TUENSANG,2009,1,0,0,1,0,0,0
6334,NAGALAND,WOKHA,2009,3,0,0,1,0,0,0
6335,NAGALAND,ZUNHEBOTO,2009,3,2,0,0,0,0,0
6336,NAGALAND,TOTAL,2009,22,10,0,11,0,0,0
7100,NAGALAND,DIMAPUR,2010,4,5,0,8,2,1,0
7101,NAGALAND,KIPHIRE,2010,0,0,0,0,0,0,0
7102,NAGALAND,KOHIMA,2010,3,0,0,1,0,0,0
7103,NAGALAND,LONGLENG,2010,0,0,0,0,0,0,0
7104,NAGALAND,MOKOKCHUNG,2010,2,0,0,1,0,0,0
7105,NAGALAND,MON,2010,0,0,0,0,0,0,0
7106,NAGALAND,PEREN,2010,0,0,0,0,1,0,0
7107,NAGALAND,PHEK,2010,1,0,0,1,0,0,0
7108,NAGALAND,TUENSANG,2010,1,0,0,2,0,0,0
7109,NAGALAND,WOKHA,2010,2,1,0,0,0,0,0
7110,NAGALAND,ZUNHEBOTO,2010,3,0,0,0,0,0,0
7111,NAGALAND,TOTAL,2010,16,6,0,13,3,1,0
7885,NAGALAND,DIMAPUR,2011,9,1,0,7,0,1,0
7886,NAGALAND,KIPHIRE,2011,0,0,0,0,0,0,0
7887,NAGALAND,KOHIMA,2011,0,0,0,0,0,0,0
7888,NAGALAND,LONGLENG,2011,1,0,0,0,0,0,0
7889,NAGALAND,MOKOKCHUNG,2011,2,1,0,0,0,0,0
7890,NAGALAND,MON,2011,2,0,0,0,0,0,0
7891,NAGALAND,PEREN,2011,0,0,0,0,0,0,0
7892,NAGALAND,PHEK,2011,3,0,0,2,0,0,0
7893,NAGALAND,TUENSANG,2011,2,0,0,0,0,0,0
7894,NAGALAND,WOKHA,2011,1,0,0,0,0,0,0
7895,NAGALAND,ZUNHEBOTO,2011,3,1,0,0,0,0,0
7896,NAGALAND,TOTAL,2011,23,3,0,9,0,1,0
8686,NAGALAND,DIMAPUR,2012,9,5,0,9,0,0,0
8687,NAGALAND,KIPHIRE,2012,0,0,0,0,0,0,0
8688,NAGALAND,KOHIMA,2012,1,0,0,2,0,0,0
8689,NAGALAND,LONGLENG,2012,0,0,0,0,0,0,0
8690,NAGALAND,MOKOKCHUNG,2012,3,0,0,3,0,0,0
8691,NAGALAND,MON,2012,3,2,0,0,0,0,0
8692,NAGALAND,PEREN,2012,0,0,0,0,0,0,0
8693,NAGALAND,PHEK,2012,1,0,0,2,0,0,0
8694,NAGALAND,TUENSANG,2012,1,0,0,0,0,0,0
8695,NAGALAND,WOKHA,2012,2,0,0,0,0,0,0
8696,NAGALAND,ZUNHEBOTO,2012,1,3,0,0,0,0,0
8697,NAGALAND,TOTAL,2012,21,10,0,16,0,0,0
490,NAGALAND,DIMAPUR,2013,14,10,1,18,1,4,0
491,NAGALAND,KIPHIRE,2013,2,0,0,0,0,0,0
492,NAGALAND,KOHIMA,2013,5,0,0,0,0,0,0
493,NAGALAND,LONGLENG,2013,0,0,0,0,0,0,0
494,NAGALAND,MOKOKCHUNG,2013,3,0,0,0,0,0,0
495,NAGALAND,MON,2013,1,1,0,0,0,0,0
496,NAGALAND,PEREN,2013,1,0,0,0,0,0,0
497,NAGALAND,PHEK,2013,4,0,0,0,0,0,0
498,NAGALAND,TUENSANG,2013,1,0,0,0,0,0,0
499,NAGALAND,WOKHA,2013,0,0,0,0,0,0,0
500,NAGALAND,ZUNHEBOTO,2013,0,0,0,0,0,0,0
501,NAGALAND,ZZ TOTAL,2013,31,11,1,18,1,4,0
485,NAGALAND,DIMAPUR,2014,12,8,0,10,1,3,0
486,NAGALAND,KIPHIRE,2014,1,0,0,0,0,0,0
487,NAGALAND,KOHIMA,2014,9,3,0,0,0,0,0
488,NAGALAND,LONGLENG,2014,1,0,0,0,0,0,0
489,NAGALAND,MOKOKCHUNG,2014,1,1,0,2,0,0,0
490,NAGALAND,MON,2014,1,0,0,0,0,0,0
491,NAGALAND,PEREN,2014,0,0,0,1,0,0,0
492,NAGALAND,PHEK,2014,1,0,0,3,0,0,0
493,NAGALAND,TUENSANG,2014,1,1,0,0,0,0,0
494,NAGALAND,WOKHA,2014,0,0,0,0,0,0,0
495,NAGALAND,ZUNHEBOTO,2014,3,0,0,0,0,0,0
496,NAGALAND,TOTAL DISTRICT(S),2014,30,13,0,16,1,3,0
498,NAGALAND,DIMAPUR,2015,16,29,0,6,1,2,0
499,NAGALAND,KIPHIRE,2015,0,0,0,0,0,0,0
500,NAGALAND,KOHIMA,2015,10,0,0,0,8,1,0
501,NAGALAND,LONGLENG,2015,0,0,0,0,0,0,0
502,NAGALAND,MOKOKCHUNG,2015,1,0,0,0,0,0,0
503,NAGALAND,MON,2015,2,0,0,2,0,1,0
504,NAGALAND,PEREN,2015,1,0,0,0,0,0,0
505,NAGALAND,PHEK,2015,2,0,0,0,0,0,0
506,NAGALAND,TUENSANG,2015,0,1,0,0,0,0,0
507,NAGALAND,WOKHA,2015,2,0,0,0,0,0,0
508,NAGALAND,ZUNHEBOTO,2015,1,0,0,0,0,0,0
509,NAGALAND,TOTAL DISTRICT(S),2015,35,30,0,8,9,4,0
