,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
2404,JHARKHAND,GARHWA,2004,32,2,14,2,0,19,2
2405,JHARKHAND,GIRIDIH,2004,39,8,52,48,0,36,0
2406,JHARKHAND,GODDA,2004,86,6,4,0,0,56,0
2407,JHARKHAND,GUMLA,2004,31,8,1,4,0,14,0
2408,JHARKHAND,HAZARIBAGH,2004,71,18,31,27,0,90,0
2409,JHARKHAND,JAMSHEDPUR,2004,76,18,12,40,0,72,0
2410,JHARKHAND,JAMSHEDPUR RLY.,2004,1,1,0,5,0,0,0
2411,JHARKHAND,JAMTARA,2004,25,2,3,14,0,18,0
2412,JHARKHAND,KODERMA,2004,6,4,7,8,0,37,0
2413,JHARKHAND,LATEHAR,2004,12,2,3,4,0,3,0
2414,JHARKHAND,LOHARDAGGA,2004,14,1,0,4,0,12,0
2415,JHARKHAND,PAKUR,2004,37,1,2,3,0,5,0
2416,JHARKHAND,PALAMU,2004,14,8,24,11,0,18,34
2417,JHARKHAND,RANCHI,2004,55,22,9,73,0,62,0
2418,JHARKHAND,SAHEBGANJ,2004,26,5,5,22,0,19,0
2419,JHARKHAND,SARAIKELA,2004,26,4,3,4,0,25,0
2420,JHARKHAND,SIMDEGA,2004,16,1,1,0,0,1,0
2421,JHARKHAND,TOTAL,2004,797,178,275,411,3,588,36
3131,JHARKHAND,BOKARO,2005,36,41,19,0,7,47,0
3132,JHARKHAND,CHAIBASA,2005,53,0,0,2,7,11,0
3133,JHARKHAND,CHATRA,2005,11,2,14,1,0,3,0
3134,JHARKHAND,DEOGHAR,2005,46,1,3,15,2,19,0
3135,JHARKHAND,DHANBAD,2005,32,58,48,16,7,31,0
3136,JHARKHAND,DHANBAD RLY.,2005,2,1,3,0,0,0,0
3137,JHARKHAND,DUMKA,2005,38,9,12,11,7,38,3
3138,JHARKHAND,GARHWA,2005,17,0,17,0,2,15,0
3139,JHARKHAND,GIRIDIH,2005,28,39,24,54,0,44,0
3140,JHARKHAND,GODDA,2005,46,0,8,28,0,39,0
3141,JHARKHAND,GUMLA,2005,45,10,2,10,0,6,0
3142,JHARKHAND,HAZARIBAGH,2005,57,32,31,32,0,55,0
3143,JHARKHAND,JAMSHEDPUR,2005,37,9,10,34,1,56,0
3144,JHARKHAND,JAMSHEDPUR RLY.,2005,0,0,0,3,0,3,0
3145,JHARKHAND,JAMTARA,2005,0,3,6,17,2,17,0
3146,JHARKHAND,KODERMA,2005,12,4,15,4,0,23,0
3147,JHARKHAND,LATEHAR,2005,12,6,1,2,0,3,0
3148,JHARKHAND,LOHARDAGGA,2005,25,14,1,11,0,29,0
3149,JHARKHAND,PAKUR,2005,30,6,4,12,0,5,0
3150,JHARKHAND,PALAMU,2005,27,30,21,13,0,29,0
3151,JHARKHAND,RANCHI,2005,102,0,11,14,0,58,0
3152,JHARKHAND,SAHEBGANJ,2005,44,6,4,6,1,36,0
3153,JHARKHAND,SARAIKELA,2005,33,6,3,6,0,22,0
3154,JHARKHAND,SIMDEGA,2005,20,6,0,2,0,1,1
3155,JHARKHAND,TOTAL,2005,753,283,257,293,36,590,4
3865,JHARKHAND,BOKARO,2006,24,43,16,7,0,64,0
3866,JHARKHAND,CHAIBASA,2006,53,8,7,7,0,17,0
3867,JHARKHAND,CHATRA,2006,13,11,16,3,0,7,0
3868,JHARKHAND,DEOGHAR,2006,33,4,19,4,14,27,0
3869,JHARKHAND,DHANBAD,2006,37,58,32,28,14,31,0
3870,JHARKHAND,DHANBAD RLY.,2006,0,0,4,3,0,1,0
3871,JHARKHAND,DUMKA,2006,55,27,7,46,0,30,1
3872,JHARKHAND,GARHWA,2006,26,7,16,0,0,13,0
3873,JHARKHAND,GIRIDIH,2006,56,18,39,65,0,68,0
3874,JHARKHAND,GODDA,2006,33,0,8,16,0,47,0
3875,JHARKHAND,GUMLA,2006,55,23,1,12,0,12,0
3876,JHARKHAND,HAZARIBAGH,2006,45,54,39,70,0,69,0
3877,JHARKHAND,JAMSHEDPUR,2006,54,24,16,43,2,90,0
3878,JHARKHAND,JAMSHEDPUR RLY.,2006,2,0,0,1,0,0,0
3879,JHARKHAND,JAMTARA,2006,21,12,4,4,0,14,0
3880,JHARKHAND,KODERMA,2006,21,10,10,2,1,8,0
3881,JHARKHAND,LATEHAR,2006,12,6,2,1,0,4,0
3882,JHARKHAND,LOHARDAGGA,2006,21,10,0,20,0,29,0
3883,JHARKHAND,PAKUR,2006,28,17,3,13,0,34,0
3884,JHARKHAND,PALAMU,2006,32,10,19,0,7,32,0
3885,JHARKHAND,RANCHI,2006,79,40,14,36,2,40,4
3886,JHARKHAND,SAHEBGANJ,2006,53,15,5,19,0,12,0
3887,JHARKHAND,SARAIKELA,2006,17,4,2,4,0,15,0
3888,JHARKHAND,SIMDEGA,2006,29,9,2,10,4,4,0
3889,JHARKHAND,TOTAL,2006,799,410,281,414,44,668,5
4605,JHARKHAND,BOKARO,2007,57,36,21,7,0,62,0
4606,JHARKHAND,CHAIBASA,2007,43,9,6,10,0,21,0
4607,JHARKHAND,CHATRA,2007,25,11,15,3,0,8,0
4608,JHARKHAND,DEOGHAR,2007,24,6,21,2,1,0,0
4609,JHARKHAND,DHANBAD,2007,41,68,29,32,9,38,0
4610,JHARKHAND,DHANBAD RLY.,2007,1,0,2,1,0,0,0
4611,JHARKHAND,DUMKA,2007,52,22,23,35,0,49,0
4612,JHARKHAND,GARHWA,2007,17,12,8,0,0,30,0
4613,JHARKHAND,GIRIDIH,2007,46,30,20,61,0,71,0
4614,JHARKHAND,GODDA,2007,30,19,7,3,0,42,0
4615,JHARKHAND,GUMLA,2007,60,29,1,11,0,9,0
4616,JHARKHAND,HAZARIBAGH,2007,41,25,45,40,0,86,0
4617,JHARKHAND,JAMSHEDPUR,2007,65,31,20,30,0,56,0
4618,JHARKHAND,JAMSHEDPUR RLY.,2007,1,2,0,1,0,0,0
4619,JHARKHAND,JAMTARA,2007,22,19,6,11,0,24,0
4620,JHARKHAND,KHUNTI,2007,15,7,1,1,0,3,0
4621,JHARKHAND,KODERMA,2007,15,7,11,2,0,9,0
4622,JHARKHAND,LATEHAR,2007,10,7,4,2,0,4,0
4623,JHARKHAND,LOHARDAGGA,2007,32,9,1,12,0,24,0
4624,JHARKHAND,PAKUR,2007,45,19,4,13,0,31,0
4625,JHARKHAND,PALAMU,2007,29,28,17,6,3,31,0
4626,JHARKHAND,RAMGARH,2007,28,26,11,11,0,46,0
4627,JHARKHAND,RANCHI,2007,53,64,17,27,2,100,0
4628,JHARKHAND,SAHEBGANJ,2007,64,24,9,18,0,25,0
4629,JHARKHAND,SARAIKELA,2007,18,4,4,2,0,26,0
4630,JHARKHAND,SIMDEGA,2007,21,20,0,1,0,6,0
4631,JHARKHAND,TOTAL,2007,855,534,303,342,15,801,0
5352,JHARKHAND,BOKARO,2008,40,37,15,0,2,65,0
5353,JHARKHAND,CHAIBASA,2008,42,5,7,16,0,33,0
5354,JHARKHAND,CHATRA,2008,11,14,14,1,0,2,0
5355,JHARKHAND,DEOGHAR,2008,33,2,6,5,5,29,12
5356,JHARKHAND,DHANBAD,2008,47,76,36,35,10,57,0
5357,JHARKHAND,DHANBAD RLY.,2008,0,1,2,4,0,2,0
5358,JHARKHAND,DUMKA,2008,60,23,17,7,0,66,0
5359,JHARKHAND,GARHWA,2008,21,16,9,15,0,20,0
5360,JHARKHAND,GIRIDIH,2008,48,44,33,22,1,25,0
5361,JHARKHAND,GODDA,2008,26,6,7,16,0,50,0
5362,JHARKHAND,GUMLA,2008,38,11,0,11,0,8,0
5363,JHARKHAND,HAZARIBAGH,2008,57,61,36,31,0,97,0
5364,JHARKHAND,JAMSHEDPUR,2008,41,16,14,18,5,74,0
5365,JHARKHAND,JAMSHEDPUR RLY.,2008,0,0,0,1,0,1,0
5366,JHARKHAND,JAMTARA,2008,20,3,5,9,0,16,0
5367,JHARKHAND,KHUNTI,2008,8,2,1,1,0,1,0
5368,JHARKHAND,KODERMA,2008,16,14,11,6,0,23,0
5369,JHARKHAND,LATEHAR,2008,11,11,6,10,0,6,0
5370,JHARKHAND,LOHARDAGGA,2008,16,4,2,2,0,7,0
5371,JHARKHAND,PAKUR,2008,53,2,1,9,0,103,0
5372,JHARKHAND,PALAMU,2008,30,31,18,1,0,32,0
5373,JHARKHAND,RAMGARH,2008,11,18,5,6,0,13,0
5374,JHARKHAND,RANCHI,2008,62,62,12,23,0,88,27
5375,JHARKHAND,SAHEBGANJ,2008,61,22,4,14,0,19,0
5376,JHARKHAND,SARAIKELA,2008,13,11,5,8,0,13,0
5377,JHARKHAND,SIMDEGA,2008,26,7,0,0,0,1,0
5378,JHARKHAND,TOTAL,2008,791,499,266,271,23,851,39
6117,JHARKHAND,BOKARO,2009,18,33,16,2,0,77,0
6118,JHARKHAND,CHAIBASA,2009,34,13,6,23,0,37,0
6119,JHARKHAND,CHATRA,2009,16,20,11,0,0,7,0
6120,JHARKHAND,DEOGHAR,2009,45,15,18,4,22,36,0
6121,JHARKHAND,DHANBAD,2009,36,65,45,24,3,59,0
6122,JHARKHAND,DHANBAD RLY.,2009,0,0,0,3,0,1,0
6123,JHARKHAND,DUMKA,2009,61,21,5,2,0,56,0
6124,JHARKHAND,GARHWA,2009,27,31,12,11,0,35,0
6125,JHARKHAND,GIRIDIH,2009,28,0,45,37,51,3,0
6126,JHARKHAND,GODDA,2009,24,29,7,20,0,30,0
6127,JHARKHAND,GUMLA,2009,39,14,1,7,0,12,0
6128,JHARKHAND,HAZARIBAGH,2009,33,48,32,9,0,9,0
6129,JHARKHAND,JAMSHEDPUR,2009,46,40,8,33,4,78,1
6130,JHARKHAND,JAMSHEDPUR RLY.,2009,1,3,0,1,0,2,0
6131,JHARKHAND,JAMTARA,2009,21,0,10,14,0,14,0
6132,JHARKHAND,KHUNTI,2009,4,5,0,2,0,6,1
6133,JHARKHAND,KODERMA,2009,6,11,13,8,2,37,0
6134,JHARKHAND,LATEHAR,2009,13,15,6,4,0,2,0
6135,JHARKHAND,LOHARDAGGA,2009,20,5,1,5,0,14,0
6136,JHARKHAND,PAKUR,2009,46,6,3,12,0,33,0
6137,JHARKHAND,PALAMU,2009,37,40,18,18,0,34,0
6138,JHARKHAND,RAMGARH,2009,16,18,12,5,0,20,0
6139,JHARKHAND,RANCHI,2009,63,42,19,12,0,68,4
6140,JHARKHAND,SAHEBGANJ,2009,45,27,4,16,1,33,0
6141,JHARKHAND,SARAIKELA,2009,23,11,3,1,0,7,0
6142,JHARKHAND,SIMDEGA,2009,17,5,0,3,0,0,0
6143,JHARKHAND,TOTAL,2009,719,517,295,276,83,710,6
6891,JHARKHAND,BOKARO,2010,28,64,26,2,0,70,0
6892,JHARKHAND,CHAIBASA,2010,48,24,1,7,0,7,0
6893,JHARKHAND,CHATRA,2010,11,21,18,3,0,9,0
6894,JHARKHAND,DEOGHAR,2010,33,17,19,7,2,21,0
6895,JHARKHAND,DHANBAD,2010,32,83,31,30,2,34,0
6896,JHARKHAND,DHANBAD RLY.,2010,1,3,1,11,0,0,0
6897,JHARKHAND,DUMKA,2010,52,27,6,8,0,46,0
6898,JHARKHAND,GARHWA,2010,21,23,10,11,0,38,0
6899,JHARKHAND,GIRIDIH,2010,37,18,39,9,4,63,0
6900,JHARKHAND,GODDA,2010,26,25,7,25,0,11,0
6901,JHARKHAND,GUMLA,2010,57,41,2,8,0,7,1
6902,JHARKHAND,HAZARIBAGH,2010,30,50,27,18,0,42,0
6903,JHARKHAND,JAMSHEDPUR,2010,38,58,15,9,3,55,0
6904,JHARKHAND,JAMSHEDPUR RLY.,2010,0,1,0,1,0,0,0
6905,JHARKHAND,JAMTARA,2010,9,7,2,9,0,0,0
6906,JHARKHAND,KHUNTI,2010,2,2,0,2,0,4,4
6907,JHARKHAND,KODERMA,2010,15,13,8,6,0,21,0
6908,JHARKHAND,LATEHAR,2010,16,14,3,0,0,8,0
6909,JHARKHAND,LOHARDAGGA,2010,39,0,0,0,0,25,0
6910,JHARKHAND,PAKUR,2010,45,15,1,11,0,31,0
6911,JHARKHAND,PALAMU,2010,27,15,23,21,0,22,0
6912,JHARKHAND,RAMGARH,2010,13,16,5,10,2,39,1
6913,JHARKHAND,RANCHI,2010,92,113,22,14,3,53,2
6914,JHARKHAND,SAHEBGANJ,2010,51,29,4,12,0,25,0
6915,JHARKHAND,SARAIKELA,2010,32,12,6,8,0,17,0
6916,JHARKHAND,SIMDEGA,2010,18,5,0,3,0,2,0
6917,JHARKHAND,TOTAL,2010,773,696,276,245,16,650,8
7673,JHARKHAND,BOKARO,2011,46,57,13,4,0,102,0
7674,JHARKHAND,CHAIBASA,2011,32,14,6,5,0,11,0
7675,JHARKHAND,CHATRA,2011,12,17,15,1,0,9,0
7676,JHARKHAND,DEOGHAR,2011,34,10,18,16,1,24,0
7677,JHARKHAND,DHANBAD,2011,32,83,39,34,0,39,0
7678,JHARKHAND,DHANBAD RLY.,2011,0,1,3,8,0,1,0
7679,JHARKHAND,DUMKA,2011,34,18,7,19,0,40,0
7680,JHARKHAND,GARHWA,2011,51,26,19,22,0,89,1
7681,JHARKHAND,GIRIDIH,2011,47,41,30,40,2,35,5
7682,JHARKHAND,GODDA,2011,29,8,0,21,0,10,0
7683,JHARKHAND,GUMLA,2011,46,27,1,10,0,17,0
7684,JHARKHAND,HAZARIBAGH,2011,22,52,26,25,0,22,0
7685,JHARKHAND,JAMSHEDPUR,2011,39,54,17,32,0,76,0
7686,JHARKHAND,JAMSHEDPUR RLY.,2011,1,8,0,5,0,0,0
7687,JHARKHAND,JAMTARA,2011,15,11,10,10,0,19,0
7688,JHARKHAND,KHUNTI,2011,13,3,0,4,0,1,0
7689,JHARKHAND,KODERMA,2011,7,19,16,7,0,34,0
7690,JHARKHAND,LATEHAR,2011,27,12,2,4,0,11,0
7691,JHARKHAND,LOHARDAGGA,2011,30,12,3,2,0,13,0
7692,JHARKHAND,PAKUR,2011,39,8,0,6,0,22,0
7693,JHARKHAND,PALAMU,2011,28,34,28,6,0,12,0
7694,JHARKHAND,RAMGARH,2011,24,23,7,8,0,3,0
7695,JHARKHAND,RANCHI,2011,50,54,8,9,2,14,0
7696,JHARKHAND,SAHEBGANJ,2011,71,37,5,4,0,32,0
7697,JHARKHAND,SARAIKELA,2011,30,16,8,9,2,13,0
7698,JHARKHAND,SIMDEGA,2011,25,15,1,6,0,10,0
7699,JHARKHAND,TOTAL,2011,784,660,282,317,7,659,6
8474,JHARKHAND,BOKARO,2012,46,63,21,4,0,212,0
8475,JHARKHAND,CHAIBASA,2012,34,15,6,8,0,20,1
8476,JHARKHAND,CHATRA,2012,15,20,8,6,0,18,0
8477,JHARKHAND,DEOGHAR,2012,38,3,18,35,0,159,0
8478,JHARKHAND,DHANBAD,2012,41,101,49,4,2,89,0
8479,JHARKHAND,DHANBAD RLY.,2012,2,2,1,8,0,2,0
8480,JHARKHAND,DUMKA,2012,29,26,8,12,0,43,0
8481,JHARKHAND,GARHWA,2012,43,21,21,14,0,68,0
8482,JHARKHAND,GIRIDIH,2012,37,36,32,46,0,104,0
8483,JHARKHAND,GODDA,2012,22,42,11,2,0,0,0
8484,JHARKHAND,GUMLA,2012,36,44,2,9,0,6,0
8485,JHARKHAND,HAZARIBAGH,2012,42,49,24,9,0,54,0
8486,JHARKHAND,JAMSHEDPUR,2012,56,91,17,22,3,106,0
8487,JHARKHAND,JAMSHEDPUR RLY.,2012,1,1,0,0,0,0,0
8488,JHARKHAND,JAMTARA,2012,27,10,5,1,0,72,0
8489,JHARKHAND,KHUNTI,2012,8,10,1,2,1,0,0
8490,JHARKHAND,KODERMA,2012,8,22,13,12,0,29,0
8491,JHARKHAND,LATEHAR,2012,15,16,4,6,0,10,0
8492,JHARKHAND,LOHARDAGGA,2012,23,18,1,6,0,23,0
8493,JHARKHAND,PAKUR,2012,53,18,1,10,0,64,0
8494,JHARKHAND,PALAMU,2012,26,30,28,10,0,20,0
8495,JHARKHAND,RAMGARH,2012,26,19,7,10,2,7,0
8496,JHARKHAND,RANCHI,2012,52,53,11,22,1,45,0
8497,JHARKHAND,SAHEBGANJ,2012,65,45,6,11,1,74,2
8498,JHARKHAND,SARAIKELA,2012,35,14,6,10,0,25,0
8499,JHARKHAND,SIMDEGA,2012,32,17,1,5,0,11,0
8500,JHARKHAND,TOTAL,2012,812,786,302,284,10,1261,3
271,JHARKHAND,BOKARO,2013,58,78,15,8,0,243,0
272,JHARKHAND,CHAIBASA,2013,77,27,0,36,0,55,0
273,JHARKHAND,CHATRA,2013,25,25,10,16,0,19,0
274,JHARKHAND,DEOGHAR,2013,61,5,24,65,0,252,0
275,JHARKHAND,DHANBAD,2013,65,144,37,6,0,89,0
276,JHARKHAND,DHANBAD RLY.,2013,0,5,0,11,0,0,0
277,JHARKHAND,DUMKA,2013,41,26,10,15,0,73,0
278,JHARKHAND,GARHWA,2013,53,28,30,33,0,125,0
279,JHARKHAND,GIRIDIH,2013,53,29,44,24,0,323,0
280,JHARKHAND,GODDA,2013,44,28,8,0,0,0,0
281,JHARKHAND,GUMLA,2013,59,34,1,15,0,17,0
282,JHARKHAND,HAZARIBAGH,2013,63,62,28,35,0,50,0
283,JHARKHAND,JAMSHEDPUR,2013,85,81,15,86,5,186,0
284,JHARKHAND,JAMSHEDPUR RLY.,2013,3,1,1,4,0,0,0
285,JHARKHAND,JAMTARA,2013,32,21,8,9,1,150,0
286,JHARKHAND,KHUNTI,2013,9,7,0,8,1,8,0
287,JHARKHAND,KODERMA,2013,23,25,6,17,0,48,0
288,JHARKHAND,LATEHAR,2013,27,10,5,19,0,16,0
289,JHARKHAND,LOHARDAGGA,2013,34,10,3,2,0,35,0
290,JHARKHAND,PAKUR,2013,48,26,2,10,0,147,0
291,JHARKHAND,PALAMU,2013,31,24,22,18,0,31,0
292,JHARKHAND,RAMGARH,2013,36,35,14,18,9,25,0
293,JHARKHAND,RANCHI,2013,70,59,13,23,2,47,2
294,JHARKHAND,SAHEBGANJ,2013,145,83,5,13,0,104,0
295,JHARKHAND,SARAIKELA,2013,33,33,6,24,0,28,0
296,JHARKHAND,SIMDEGA,2013,29,20,0,9,0,13,0
297,JHARKHAND,ZZ TOTAL,2013,1204,926,307,524,18,2084,2
263,JHARKHAND,BOKARO,2014,63,97,18,0,0,187,0
264,JHARKHAND,CHAIBASA,2014,54,22,2,22,0,19,0
265,JHARKHAND,CHATRA,2014,18,31,62,19,8,24,0
266,JHARKHAND,DEOGHAR,2014,25,63,28,21,0,138,0
267,JHARKHAND,DHANBAD,2014,54,148,28,54,0,99,0
268,JHARKHAND,DHANBAD RAILWAY,2014,0,4,2,6,0,0,0
269,JHARKHAND,DUMKA,2014,39,16,11,9,4,55,0
270,JHARKHAND,GARHWA,2014,50,82,25,19,0,45,0
271,JHARKHAND,GIRIDIH,2014,58,0,40,39,0,176,0
272,JHARKHAND,GODDA,2014,34,17,3,0,0,57,0
273,JHARKHAND,GUMLA,2014,67,40,1,15,0,24,0
274,JHARKHAND,HAZARIBAGH,2014,52,26,23,50,0,37,0
275,JHARKHAND,JAMSHEDPUR,2014,55,70,13,47,2,110,0
276,JHARKHAND,JAMSHEDPUR RAILWAY,2014,0,3,0,2,0,0,0
277,JHARKHAND,JAMTARA,2014,27,24,10,29,0,70,2
278,JHARKHAND,KHUNTI,2014,7,8,2,3,0,11,0
279,JHARKHAND,KODERMA,2014,15,15,16,0,0,39,0
280,JHARKHAND,LATEHAR,2014,25,11,8,0,0,17,0
281,JHARKHAND,LOHARDAGGA,2014,43,19,2,5,0,24,0
282,JHARKHAND,PAKUR,2014,55,11,1,12,0,91,0
283,JHARKHAND,PALAMU,2014,44,23,19,15,0,42,0
284,JHARKHAND,RAMGARH,2014,48,29,11,20,2,34,0
285,JHARKHAND,RANCHI,2014,75,76,13,1,2,48,0
286,JHARKHAND,SAHEBGANJ,2014,87,40,4,20,0,75,0
287,JHARKHAND,SARAIKELA,2014,31,7,7,27,0,27,0
288,JHARKHAND,SIMDEGA,2014,24,3,1,5,0,13,0
289,JHARKHAND,TOTAL DISTRICT(S),2014,1050,885,350,440,18,1462,2
275,JHARKHAND,BOKARO,2015,97,123,14,0,0,260,0
276,JHARKHAND,CHAIBASA,2015,59,49,5,20,0,17,0
277,JHARKHAND,CHATRA,2015,24,35,16,19,0,34,0
278,JHARKHAND,DEOGHAR,2015,44,78,25,40,5,195,0
279,JHARKHAND,DHANBAD,2015,40,80,9,128,0,45,0
280,JHARKHAND,DHANBAD RAILWAY,2015,1,4,0,11,0,0,0
281,JHARKHAND,DUMKA,2015,46,34,13,26,4,48,0
282,JHARKHAND,GARHWA,2015,48,29,17,38,0,53,0
283,JHARKHAND,GIRIDIH,2015,45,57,35,238,0,116,0
284,JHARKHAND,GODDA,2015,30,17,6,0,0,82,0
285,JHARKHAND,GUMLA,2015,56,29,2,16,0,21,0
286,JHARKHAND,HAZARIBAGH,2015,57,53,22,62,0,53,0
287,JHARKHAND,JAMSHEDPUR,2015,68,79,14,53,0,129,0
288,JHARKHAND,JAMSHEDPUR RAILWAY,2015,0,2,0,0,1,0,0
289,JHARKHAND,JAMTARA,2015,17,12,15,25,0,72,0
290,JHARKHAND,KHUNTI,2015,21,3,0,10,0,2,0
291,JHARKHAND,KODERMA,2015,17,17,5,3,0,67,0
292,JHARKHAND,LATEHAR,2015,28,16,4,32,0,20,0
293,JHARKHAND,LOHARDAGGA,2015,37,18,3,15,0,13,0
294,JHARKHAND,PAKUR,2015,54,22,4,16,0,111,0
295,JHARKHAND,PALAMU,2015,45,39,21,19,0,31,0
296,JHARKHAND,RAMGARH,2015,20,16,11,39,0,21,0
297,JHARKHAND,RANCHI,2015,89,65,8,0,0,58,0
298,JHARKHAND,SAHEBGANJ,2015,60,11,9,12,0,155,0
