,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
6836,HARYANA,PALWAL,2010,41,27,14,30,0,89,0
6837,HARYANA,PANCHKULA,2010,10,12,1,10,1,98,0
6838,HARYANA,PANIPAT,2010,55,49,13,22,30,175,0
6839,HARYANA,REWARI,2010,25,24,14,16,27,71,0
6840,HARYANA,ROHTAK,2010,51,19,17,26,57,87,0
6841,HARYANA,SIRSA,2010,39,30,8,9,0,125,0
6842,HARYANA,SONIPAT,2010,27,56,26,32,36,123,0
6843,HARYANA,YAMUNANAGAR,2010,32,35,6,20,13,155,0
6844,HARYANA,TOTAL,2010,720,714,284,476,580,2720,0
7604,HARYANA,AMBALA,2011,37,23,5,28,20,191,0
7605,HARYANA,BHIWANI,2011,41,30,18,26,12,97,0
7606,HARYANA,FARIDABAD,2011,54,82,10,31,59,218,0
7607,HARYANA,FATEHABAD,2011,15,18,7,6,8,86,0
7608,HARYANA,GRP,2011,0,2,4,2,130,0,0
7609,HARYANA,GURGAON,2011,40,37,25,27,29,107,0
7610,HARYANA,HISSAR,2011,36,62,14,37,18,248,0
7611,HARYANA,JHAJJAR,2011,32,19,12,20,26,117,0
7612,HARYANA,JIND,2011,37,28,15,15,13,91,0
7613,HARYANA,KAITHAL,2011,20,17,8,18,0,119,0
7614,HARYANA,KARNAL,2011,62,18,18,25,26,166,0
7615,HARYANA,KURUKSHETRA,2011,29,30,7,22,20,68,0
7616,HARYANA,MAHENDRAGARH,2011,26,38,11,22,0,85,0
7617,HARYANA,MEWAT,2011,28,23,7,9,3,119,0
7618,HARYANA,PALWAL,2011,54,43,13,32,0,75,0
7619,HARYANA,PANCHKULA,2011,17,15,2,9,0,77,0
7620,HARYANA,PANIPAT,2011,47,70,11,29,19,163,0
7621,HARYANA,REWARI,2011,17,19,7,19,34,94,0
7622,HARYANA,ROHTAK,2011,57,32,9,38,52,124,0
7623,HARYANA,SIRSA,2011,21,49,16,26,0,170,0
7624,HARYANA,SONIPAT,2011,27,42,23,19,15,156,0
7625,HARYANA,YAMUNANAGAR,2011,36,36,13,14,6,169,0
7626,HARYANA,TOTAL,2011,733,733,255,474,490,2740,0
8403,HARYANA,AMBALA RURAL,2012,11,19,7,12,4,73,0
8404,HARYANA,AMBALA URBAN,2012,21,39,5,23,14,159,0
8405,HARYANA,BHIWANI,2012,28,69,19,45,23,179,0
8406,HARYANA,FARIDABAD,2012,47,87,8,31,84,197,0
8407,HARYANA,FATEHABAD,2012,15,33,4,7,7,125,0
8408,HARYANA,GRP,2012,1,7,5,9,83,1,0
8409,HARYANA,GURGAON,2012,44,47,15,18,31,150,0
8410,HARYANA,HISSAR,2012,44,88,12,39,23,312,0
8411,HARYANA,JHAJJAR,2012,20,17,10,19,14,135,0
8412,HARYANA,JIND,2012,34,40,17,27,0,114,0
8413,HARYANA,KAITHAL,2012,18,20,6,15,0,127,0
8414,HARYANA,KARNAL,2012,63,41,23,50,28,204,0
8415,HARYANA,KURUKSHETRA,2012,25,30,11,20,27,110,0
8416,HARYANA,MAHENDRAGARH,2012,14,18,10,26,0,78,0
8417,HARYANA,MEWAT,2012,50,15,5,15,7,168,0
8418,HARYANA,PALWAL,2012,32,47,12,27,0,107,0
8419,HARYANA,PANCHKULA,2012,18,23,7,13,1,51,0
8420,HARYANA,PANIPAT,2012,35,67,15,23,12,136,0
8421,HARYANA,REWARI,2012,24,20,12,16,1,102,0
8422,HARYANA,ROHTAK,2012,37,23,12,24,40,143,0
8423,HARYANA,SIRSA,2012,30,55,6,25,1,159,0
8424,HARYANA,SONIPAT,2012,32,49,30,26,25,185,0
8425,HARYANA,YAMUNANAGAR,2012,25,46,7,15,9,122,0
8426,HARYANA,TOTAL,2012,668,900,258,525,434,3137,0
199,HARYANA,AMBALA RURAL,2013,17,58,3,32,0,79,0
200,HARYANA,AMBALA URBAN,2013,24,92,1,48,18,170,0
201,HARYANA,BHIWANI,2013,52,118,20,97,36,144,0
202,HARYANA,FARIDABAD,2013,65,115,22,90,56,255,0
203,HARYANA,FATEHABAD,2013,30,41,2,46,25,193,0
204,HARYANA,GRP,2013,2,7,3,18,51,0,0
205,HARYANA,GURGAON,2013,82,184,18,97,42,290,0
206,HARYANA,HISSAR,2013,61,97,17,118,31,319,0
207,HARYANA,I&P HARYANA,2013,0,0,0,0,0,0,0
208,HARYANA,JHAJJAR,2013,17,38,22,44,16,109,0
209,HARYANA,JIND,2013,38,73,9,69,34,121,0
210,HARYANA,KAITHAL,2013,26,72,4,39,11,146,0
211,HARYANA,KARNAL,2013,72,218,12,181,21,213,0
212,HARYANA,KURUKSHETRA,2013,25,56,8,70,26,137,0
213,HARYANA,MAHENDRAGARH,2013,28,53,9,81,48,84,0
214,HARYANA,MEWAT,2013,68,33,10,46,7,198,0
215,HARYANA,PALWAL,2013,51,49,12,77,23,192,0
216,HARYANA,PANCHKULA,2013,15,102,4,41,9,80,0
217,HARYANA,PANIPAT,2013,52,114,14,60,19,118,0
218,HARYANA,REWARI,2013,43,48,13,62,52,117,0
219,HARYANA,ROHTAK,2013,51,57,17,55,39,127,0
220,HARYANA,SIRSA,2013,64,113,5,58,13,187,2
221,HARYANA,SONIPAT,2013,50,57,27,71,48,167,0
222,HARYANA,YAMUNANAGAR,2013,38,162,11,60,18,171,0
223,HARYANA,ZZ TOTAL,2013,971,1957,263,1560,643,3617,2
191,HARYANA,AMBALA (RURAL),2014,25,58,9,17,0,52,0
192,HARYANA,AMBALA (URBAN),2014,31,86,8,23,1,111,0
193,HARYANA,BHIWANI,2014,44,83,12,99,1,119,0
194,HARYANA,FARIDABAD,2014,101,272,20,94,16,302,0
195,HARYANA,FATEHABAD,2014,27,33,7,56,2,154,0
196,HARYANA,G. R. P.,2014,1,4,8,17,1,0,0
197,HARYANA,GURGAON,2014,117,260,19,155,13,277,0
198,HARYANA,HISSAR,2014,55,62,14,91,1,323,0
199,HARYANA,JHAJJAR,2014,56,17,25,47,7,125,0
200,HARYANA,JIND,2014,23,67,12,67,0,120,0
201,HARYANA,KAITHAL,2014,33,77,10,58,0,116,0
202,HARYANA,KARNAL,2014,100,186,17,95,3,223,0
203,HARYANA,KURUKSHETRA,2014,35,57,6,59,7,100,0
204,HARYANA,MAHENDERGARH,2014,24,59,15,78,7,78,0
205,HARYANA,MEWAT,2014,85,30,5,86,1,106,0
206,HARYANA,PALWAL,2014,49,72,16,96,0,193,0
207,HARYANA,PANCHKULA,2014,36,90,5,30,3,73,0
208,HARYANA,PANIPAT,2014,64,92,18,97,0,227,0
209,HARYANA,REWARI,2014,41,83,11,65,35,105,0
210,HARYANA,ROHTAK,2014,68,19,16,98,0,168,0
211,HARYANA,SIRSA,2014,49,65,5,86,2,174,0
212,HARYANA,SONIPAT,2014,60,68,28,98,2,162,0
213,HARYANA,YAMUNANAGAR,2014,50,82,7,76,0,170,0
214,HARYANA,IRRIGATION & POWER,2014,0,0,0,0,0,0,0
215,HARYANA,TOTAL DISTRICT(S),2014,1174,1922,293,1688,102,3478,0
203,HARYANA,AMBALA (RURAL),2015,3,26,7,18,0,36,0
204,HARYANA,AMBALA (URBAN),2015,22,51,3,24,0,49,0
205,HARYANA,BHIWANI,2015,44,36,18,94,0,147,0
206,HARYANA,FARIDABAD,2015,128,313,24,123,0,371,0
207,HARYANA,FATEHABAD,2015,21,31,3,63,2,155,0
208,HARYANA,G. R. P.,2015,1,0,4,18,0,0,0
209,HARYANA,GURGAON,2015,130,295,12,183,37,268,0
210,HARYANA,HISSAR,2015,55,52,13,118,4,360,0
211,HARYANA,JHAJJAR,2015,60,27,5,70,5,153,0
212,HARYANA,JIND,2015,31,52,13,73,1,116,0
213,HARYANA,KAITHAL,2015,29,97,11,61,0,102,0
214,HARYANA,KARNAL,2015,54,248,15,94,1,235,0
215,HARYANA,KURUKSHETRA,2015,26,53,9,88,1,145,0
216,HARYANA,MAHENDERGARH,2015,32,50,10,100,4,71,0
217,HARYANA,MEWAT,2015,59,55,8,58,3,98,0
218,HARYANA,PALWAL,2015,36,52,22,87,1,158,0
219,HARYANA,PANCHKULA,2015,24,116,2,34,4,62,0
220,HARYANA,PANIPAT,2015,47,86,9,95,2,195,0
221,HARYANA,REWARI,2015,56,49,9,71,17,119,0
222,HARYANA,ROHTAK,2015,54,277,14,190,2,193,0
223,HARYANA,SIRSA,2015,52,48,5,58,3,168,0
224,HARYANA,SONIPAT,2015,62,57,20,94,3,168,0
225,HARYANA,YAMUNANAGAR,2015,44,265,7,72,0,156,0
226,HARYANA,IRRIGATION & POWER,2015,0,0,0,0,0,0,0
227,HARYANA,TOTAL DISTRICT(S),2015,1070,2336,243,1886,90,3525,0
