,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
4574,HIMACHAL PRADESH,MANDI,2007,30,23,0,70,6,60,0
4575,HIMACHAL PRADESH,SHIMLA,2007,27,26,1,46,0,44,0
4576,HIMACHAL PRADESH,SIRMAUR,2007,7,9,0,26,0,26,0
4577,HIMACHAL PRADESH,SOLAN,2007,8,16,3,26,0,30,0
4578,HIMACHAL PRADESH,UNA,2007,9,9,0,10,5,19,0
4579,HIMACHAL PRADESH,TOTAL,2007,159,150,8,322,33,342,0
5310,HIMACHAL PRADESH,BILASPUR,2008,10,7,2,28,5,35,0
5311,HIMACHAL PRADESH,CHAMBA,2008,10,16,0,26,0,10,0
5312,HIMACHAL PRADESH,G.R.P.,2008,0,0,0,0,0,0,0
5313,HIMACHAL PRADESH,HAMIRPUR,2008,8,12,0,15,7,39,0
5314,HIMACHAL PRADESH,KANGRA,2008,19,15,0,37,13,68,0
5315,HIMACHAL PRADESH,KINNAUR,2008,4,2,0,3,0,3,0
5316,HIMACHAL PRADESH,KULLU,2008,16,17,0,31,2,28,0
5317,HIMACHAL PRADESH,LAHAUL-SPITI,2008,1,0,0,0,0,1,0
5318,HIMACHAL PRADESH,MANDI,2008,32,13,1,75,8,42,0
5319,HIMACHAL PRADESH,SHIMLA,2008,22,19,0,31,0,33,0
5320,HIMACHAL PRADESH,SIRMAUR,2008,10,13,0,19,0,30,0
5321,HIMACHAL PRADESH,SOLAN,2008,14,13,0,13,2,17,0
5322,HIMACHAL PRADESH,UNA,2008,11,10,0,17,4,37,0
5323,HIMACHAL PRADESH,TOTAL,2008,157,137,3,295,41,343,0
6072,HIMACHAL PRADESH,BADDIPOLICEDIST,2009,2,1,0,5,0,9,0
6073,HIMACHAL PRADESH,BILASPUR,2009,14,5,1,28,4,21,0
6074,HIMACHAL PRADESH,CHAMBA,2009,20,15,0,29,0,14,0
6075,HIMACHAL PRADESH,CID,2009,0,0,0,0,0,0,0
6076,HIMACHAL PRADESH,G.R.P.,2009,0,0,0,0,0,0,0
6077,HIMACHAL PRADESH,HAMIRPUR,2009,9,14,0,22,5,30,0
6078,HIMACHAL PRADESH,KANGRA,2009,23,22,0,49,5,49,0
6079,HIMACHAL PRADESH,KINNAUR,2009,6,1,0,3,0,2,0
6080,HIMACHAL PRADESH,KULLU,2009,24,10,0,23,1,16,0
6081,HIMACHAL PRADESH,LAHAUL-SPITI,2009,1,0,0,0,2,2,0
6082,HIMACHAL PRADESH,MANDI,2009,22,11,0,59,5,29,0
6083,HIMACHAL PRADESH,SHIMLA,2009,28,22,0,32,5,39,0
6084,HIMACHAL PRADESH,SIRMAUR,2009,15,9,0,34,2,28,0
6085,HIMACHAL PRADESH,SOLAN,2009,8,6,0,13,2,15,0
6086,HIMACHAL PRADESH,UNA,2009,11,6,0,21,6,30,0
6087,HIMACHAL PRADESH,TOTAL,2009,183,122,1,318,37,284,0
6845,HIMACHAL PRADESH,BADDIPOLICEDIST,2010,5,6,0,6,1,4,0
6846,HIMACHAL PRADESH,BILASPUR,2010,15,6,0,37,6,32,0
6847,HIMACHAL PRADESH,CHAMBA,2010,13,21,1,29,1,5,0
6848,HIMACHAL PRADESH,CID,2010,0,0,0,0,0,0,0
6849,HIMACHAL PRADESH,G.R.P.,2010,0,0,0,0,0,0,0
6850,HIMACHAL PRADESH,HAMIRPUR,2010,11,16,0,27,23,17,0
6851,HIMACHAL PRADESH,KANGRA,2010,22,33,0,60,8,53,0
6852,HIMACHAL PRADESH,KINNAUR,2010,2,2,0,2,0,4,0
6853,HIMACHAL PRADESH,KULLU,2010,17,5,0,23,1,9,0
6854,HIMACHAL PRADESH,LAHAUL-SPITI,2010,0,0,0,1,0,3,0
6855,HIMACHAL PRADESH,MANDI,2010,19,15,0,71,13,45,0
6856,HIMACHAL PRADESH,SHIMLA,2010,21,22,0,27,4,29,0
6857,HIMACHAL PRADESH,SIRMAUR,2010,15,12,0,36,5,17,0
6858,HIMACHAL PRADESH,SOLAN,2010,11,11,0,12,1,20,0
6859,HIMACHAL PRADESH,UNA,2010,9,13,1,19,15,37,0
6860,HIMACHAL PRADESH,TOTAL,2010,160,162,2,350,78,275,0
7627,HIMACHAL PRADESH,BADDIPOLICEDIST,2011,8,15,0,7,0,9,0
7628,HIMACHAL PRADESH,BILASPUR,2011,8,3,0,18,9,17,0
7629,HIMACHAL PRADESH,CHAMBA,2011,6,18,2,29,3,10,0
7630,HIMACHAL PRADESH,CID,2011,0,0,0,0,0,0,0
7631,HIMACHAL PRADESH,G.R.P.,2011,0,0,0,0,0,0,0
7632,HIMACHAL PRADESH,HAMIRPUR,2011,5,7,0,17,12,5,0
7633,HIMACHAL PRADESH,KANGRA,2011,32,55,1,60,12,42,0
7634,HIMACHAL PRADESH,KINNAUR,2011,6,1,1,4,0,1,0
7635,HIMACHAL PRADESH,KULLU,2011,20,12,0,38,2,21,0
7636,HIMACHAL PRADESH,LAHAUL-SPITI,2011,1,0,0,0,0,0,0
7637,HIMACHAL PRADESH,MANDI,2011,26,16,0,55,12,40,0
7638,HIMACHAL PRADESH,SHIMLA,2011,22,24,0,45,5,16,0
7639,HIMACHAL PRADESH,SIRMAUR,2011,12,17,0,33,1,23,0
7640,HIMACHAL PRADESH,SOLAN,2011,11,13,0,8,0,16,0
7641,HIMACHAL PRADESH,UNA,2011,11,10,0,17,6,39,0
7642,HIMACHAL PRADESH,TOTAL,2011,168,191,4,331,62,239,0
8427,HIMACHAL PRADESH,BADDIPOLICEDIST,2012,12,8,1,7,0,16,0
8428,HIMACHAL PRADESH,BILASPUR,2012,12,5,0,21,12,22,0
8429,HIMACHAL PRADESH,CHAMBA,2012,10,14,1,9,4,7,0
8430,HIMACHAL PRADESH,CID,2012,0,0,0,0,0,0,0
8431,HIMACHAL PRADESH,G.R.P.,2012,0,0,0,0,0,0,0
8432,HIMACHAL PRADESH,HAMIRPUR,2012,8,2,0,20,5,17,0
8433,HIMACHAL PRADESH,KANGRA,2012,26,47,0,45,13,43,0
8434,HIMACHAL PRADESH,KINNAUR,2012,6,2,0,1,0,5,0
8435,HIMACHAL PRADESH,KULLU,2012,22,5,0,22,0,10,0
8436,HIMACHAL PRADESH,LAHAUL-SPITI,2012,2,0,0,1,0,0,0
8437,HIMACHAL PRADESH,MANDI,2012,28,18,0,49,17,32,0
8438,HIMACHAL PRADESH,SHIMLA,2012,23,25,0,28,7,23,0
8439,HIMACHAL PRADESH,SIRMAUR,2012,17,11,0,24,4,18,0
8440,HIMACHAL PRADESH,SOLAN,2012,9,8,0,13,1,16,0
8441,HIMACHAL PRADESH,UNA,2012,8,7,0,10,5,42,0
8442,HIMACHAL PRADESH,TOTAL,2012,183,152,2,250,68,251,0
224,HIMACHAL PRADESH,BADDIPOLICEDIST,2013,6,23,0,17,1,20,0
225,HIMACHAL PRADESH,BILASPUR,2013,13,43,0,32,23,32,0
226,HIMACHAL PRADESH,CHAMBA,2013,19,13,0,31,1,7,0
227,HIMACHAL PRADESH,CID,2013,1,0,0,0,0,0,0
228,HIMACHAL PRADESH,G.R.P.,2013,0,0,0,1,0,0,0
229,HIMACHAL PRADESH,HAMIRPUR,2013,12,11,0,31,20,23,0
230,HIMACHAL PRADESH,KANGRA,2013,33,53,0,100,31,53,0
231,HIMACHAL PRADESH,KINNAUR,2013,6,2,0,8,0,4,0
232,HIMACHAL PRADESH,KULLU,2013,29,26,0,44,2,30,0
233,HIMACHAL PRADESH,LAHAUL-SPITI,2013,1,0,0,0,1,0,0
234,HIMACHAL PRADESH,MANDI,2013,31,36,0,73,14,34,0
235,HIMACHAL PRADESH,SHIMLA,2013,32,40,0,63,11,29,0
236,HIMACHAL PRADESH,SIRMAUR,2013,25,11,0,40,4,23,0
237,HIMACHAL PRADESH,SOLAN,2013,17,14,0,19,1,16,0
238,HIMACHAL PRADESH,UNA,2013,25,18,0,34,2,57,0
239,HIMACHAL PRADESH,ZZ TOTAL,2013,250,290,0,493,111,328,0
216,HIMACHAL PRADESH,BADDI,2014,9,10,0,15,1,19,0
217,HIMACHAL PRADESH,BILASPUR,2014,15,43,0,72,0,25,0
218,HIMACHAL PRADESH,CHAMBA,2014,23,19,0,27,1,9,0
219,HIMACHAL PRADESH,C. I. D.,2014,1,0,0,0,0,0,0
220,HIMACHAL PRADESH,G. R. P.,2014,0,0,0,0,0,0,0
221,HIMACHAL PRADESH,HAMIRPUR,2014,13,13,0,32,14,27,0
222,HIMACHAL PRADESH,KANGRA,2014,43,26,0,79,15,46,0
223,HIMACHAL PRADESH,KINNAUR,2014,10,3,0,5,1,3,0
224,HIMACHAL PRADESH,KULLU,2014,16,4,0,35,0,21,0
225,HIMACHAL PRADESH,LAHAUL & SPITI,2014,0,1,0,0,0,0,0
226,HIMACHAL PRADESH,MANDI,2014,47,33,0,101,15,50,0
227,HIMACHAL PRADESH,SHIMLA,2014,39,32,0,64,10,27,0
228,HIMACHAL PRADESH,SIRMAUR,2014,28,15,0,46,2,24,0
229,HIMACHAL PRADESH,SOLAN,2014,16,18,0,31,0,12,0
230,HIMACHAL PRADESH,UNA,2014,23,10,1,31,1,62,0
231,HIMACHAL PRADESH,TOTAL DISTRICT(S),2014,283,227,1,538,60,325,0
228,HIMACHAL PRADESH,BADDI,2015,7,12,0,19,1,15,0
229,HIMACHAL PRADESH,BILASPUR,2015,15,23,0,45,13,12,0
230,HIMACHAL PRADESH,CHAMBA,2015,26,20,1,28,0,10,0
231,HIMACHAL PRADESH,C. I. D.,2015,0,0,0,0,0,0,0
232,HIMACHAL PRADESH,G. R. P.,2015,0,0,0,0,0,0,0
233,HIMACHAL PRADESH,HAMIRPUR,2015,6,10,0,34,9,11,0
234,HIMACHAL PRADESH,KANGRA,2015,46,35,0,60,11,39,0
235,HIMACHAL PRADESH,KINNAUR,2015,8,5,0,4,0,3,0
236,HIMACHAL PRADESH,KULLU,2015,23,11,0,19,4,14,0
237,HIMACHAL PRADESH,LAHAUL & SPITI,2015,3,0,0,0,1,0,0
238,HIMACHAL PRADESH,MANDI,2015,29,38,0,84,5,25,0
239,HIMACHAL PRADESH,SHIMLA,2015,24,36,0,46,7,26,0
240,HIMACHAL PRADESH,SIRMAUR,2015,31,20,0,52,2,17,0
241,HIMACHAL PRADESH,SOLAN,2015,8,12,0,18,2,10,0
242,HIMACHAL PRADESH,UNA,2015,18,17,1,25,3,44,0
243,HIMACHAL PRADESH,TOTAL DISTRICT(S),2015,244,239,2,434,58,226,0
